"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2020-01-31,"Norfolk City","VA","Virginia Beach-Norfolk-Newport News",260,1235,0.0038,0.0114,0.0273,71442
2020-01-31,"Mahoning County","OH","Youngstown-Warren-Boardman",261,724,-0.0016,-0.0054,-0.0132,91287
2020-01-31,"Buncombe County","NC","Asheville",262,1513,0.0065,0.0304,0.0462,93546
2020-01-31,"Washington County","MN","Minneapolis-St. Paul-Bloomington",263,1693,0.0062,0.0069,0.0393,95633
2020-01-31,"Cumberland County","PA","Harrisburg-Carlisle",264,1243,-0.0018,0.0077,0.0218,85179
2020-01-31,"Oneida County","NY","Utica-Rome",265,970,-0.0134,0.0009,0.0422,78567
2020-01-31,"Saint Tammany Parish","LA","New Orleans-Metairie",266,1296,0.0021,0.0138,-0.0124,106613
2020-01-31,"Frederick County","MD","Washington-Arlington-Alexandria",267,1672,0.0129,0.0305,0.038,93049
2020-01-31,"Weber County","UT","Ogden-Clearfield",268,1255,0.0128,0.0366,0.0846,87128
2020-01-31,"Lake County","OH","Cleveland-Elyria",269,1143,-0.0099,-0.0054,0.0252,91889
2020-01-31,"Montgomery County","AL","Montgomery",270,842,-0.0015,0.0196,0.0292,82500
2020-01-31,"Chesapeake City","VA","Virginia Beach-Norfolk-Newport News",271,1481,0.0018,-0.0017,0.0079,91982
2020-01-31,"Clay County","MO","Kansas City",272,1073,0.0056,0.0078,0.0111,84241
2020-01-31,"Lafayette Parish","LA","Lafayette",273,995,-0.0011,-0.0484,-0.097,79496
2020-01-31,"Benton County","AR","Fayetteville-Springdale-Rogers",274,1104,-0.0039,-0.0054,0.0084,71431
2020-01-31,"Butte County","CA","Chico",275,1585,-0.0095,-0.0097,0.1489,56284
2020-01-31,"Saratoga County","NY","Albany-Schenectady-Troy",276,1482,-0.0128,-0.033,-0.0325,85201
2020-01-31,"Jefferson County","MO","St. Louis",277,988,-0.0118,0.0061,0.0491,80868
2020-01-31,"Niagara County","NY","Buffalo-Cheektowaga-Niagara Falls",278,849,0.0018,-0.008,-0.0089,80585
2020-01-31,"Barnstable County","MA","Barnstable Town",279,1949,0.0233,-0.0117,0.0293,177175
2020-01-31,"Lackawanna County","PA","Scranton--Wilkes-Barre--Hazleton",280,1054,0.012,0.0467,0.0385,7519
2020-01-31,"Cherokee County","GA","Atlanta-Sandy Springs-Roswell",281,1488,0.002,0.0178,0.0505,99003
2020-01-31,"Warren County","OH","Cincinnati",282,1468,-0.0038,0.0378,0.049,80500
2020-01-31,"Linn County","IA","Cedar Rapids",283,927,0.0048,-0.0038,0.0094,89830
2020-01-31,"Yavapai County","AZ","Prescott",284,1506,0.0065,0.0223,0.065,93857
2020-01-31,"Trumbull County","OH","Youngstown-Warren-Boardman",285,830,0.0133,0.0567,0.0854,77890
2020-01-31,"Smith County","TX","Tyler",286,1099,0.0037,0.0307,0.0408,67617
2020-01-31,"Dona Ana County","NM","Las Cruces",287,996,0.006,0.022,0.0514,60237
2020-01-31,"Washington County","PA","Pittsburgh",288,1026,-0.0012,-0.0171,-0.0014,81221
2020-01-31,"Arlington County","VA","Washington-Arlington-Alexandria",289,2287,0.0037,0.0046,0.0251,85921
2020-01-31,"Gaston County","NC","Charlotte-Concord-Gastonia",290,1070,-0.0031,-0.0085,0.022,79579
2020-01-31,"Richmond City","VA","Richmond",291,1255,-0.0015,0.0045,0.0402,70647
2020-01-31,"Henry County","GA","Atlanta-Sandy Springs-Roswell",292,1339,-0.0048,0.0007,0.0413,89960
2020-01-31,"Washington County","AR","Fayetteville-Springdale-Rogers",293,1103,0.0201,0.0428,0.0922,81152
2020-01-31,"New Hanover County","NC","Wilmington",294,1429,-0.003,-0.0143,0.0222,98431
2020-01-31,"Union County","NC","Charlotte-Concord-Gastonia",295,1475,0.0099,0.0253,0.0651,85261
2020-01-31,"Whatcom County","WA","Bellingham",296,1645,0.007,0.0172,0.0933,76859
2020-01-31,"Champaign County","IL","Champaign-Urbana",297,1014,0.0084,0.0278,0.0108,41948
2020-01-31,"Yolo County","CA","Sacramento--Roseville--Arden-Arcade",298,1935,-0.003,-0.0002,0.0203,47694
2020-01-31,"Broome County","NY","Binghamton",299,906,0.0019,0.0046,-0.0038,64624
2020-01-31,"Richmond County","GA","Augusta-Richmond County",300,954,0.0058,0.0356,0.1357,68290
2020-01-31,"Saint Louis County","MN","Duluth",301,1016,0.0141,0.037,0.0034,71532
2020-01-31,"Mohave County","AZ","Lake Havasu City-Kingman",302,1323,0.0272,0.0183,0.1054,49143
2020-01-31,"Saginaw County","MI","Saginaw",303,756,-0.0151,0.0146,0.0164,68537
2020-01-31,"Elkhart County","IN","Elkhart-Goshen",304,894,-0.0146,-0.0245,-0.0264,60740
2020-01-31,"Sangamon County","IL","Springfield",305,823,-0.0041,0.016,0.031,2833
2020-01-31,"Clermont County","OH","Cincinnati",306,1206,0.0241,0.0325,0.0456,65206
2020-01-31,"Sussex County","DE","Salisbury",307,1515,0.0002,-0.0148,0.0057,92011
2020-01-31,"York County","ME","Portland-South Portland",308,1491,0.0084,-0.0043,0.0247,84357
2020-01-31,"Yuma County","AZ","Yuma",309,973,0.0156,0.0293,0.0702,50927
2020-01-31,"Shelby County","AL","Birmingham-Hoover",310,1205,0.0118,0.0129,0.0311,75573
2020-01-31,"Brazos County","TX","College Station-Bryan",311,1157,0.0169,0.0431,0.0063,63067
2020-01-31,"Tuscaloosa County","AL","Tuscaloosa",312,1187,0.024,0.0219,0.007,57330
2020-01-31,"Kanawha County","WV","Charleston",313,831,0.0137,0.0547,-0.0184,69540
2020-01-31,"Calcasieu Parish","LA","Lake Charles",314,1077,-0.0207,-0.0605,-0.1376,5997
2020-01-31,"Clay County","FL","Jacksonville",315,1344,-0.0047,0.0095,0.0543,72289
2020-01-31,"Saint Johns County","FL","Jacksonville",316,1807,-0.0033,-0.0038,0.0373,123910
2020-01-31,"Litchfield County","CT","Torrington",317,1290,0.0126,0.016,0.0309,101320
2020-01-31,"Muscogee County","GA","Columbus",318,834,0.0014,0.0198,0.0419,61112
2020-01-31,"Canyon County","ID","Boise City",319,1243,-0.0012,0.0036,0.0837,69807
2020-01-31,"Anderson County","SC","Greenville-Anderson-Mauldin",320,962,0.0261,0.0371,0.0656,34119
2020-01-31,"Harrison County","MS","Gulfport-Biloxi-Pascagoula",321,1079,0.0096,0.0053,0.0321,67074
2020-01-31,"Peoria County","IL","Peoria",322,826,-0.0047,-0.0206,-0.0067,70114
2020-01-31,"Hawaii County","HI","Hilo",323,1731,-0.0017,0.0069,0.014,90030
2020-01-31,"Butler County","PA","Pittsburgh",324,1005,-0.0007,-0.0253,-0.0651,7171
2020-01-31,"Williamson County","TN","Nashville-Davidson--Murfreesboro--Franklin",325,1752,-0.0087,-0.0052,0.0034,92795
2020-01-31,"Ulster County","NY","Kingston",326,1496,-0.0157,-0.0457,-0.0397,70948
2020-01-31,"Baldwin County","AL","Daphne-Fairhope-Foley",327,1364,-0.0088,-0.0189,0.01,96560
2020-01-31,"El Dorado County","CA","Sacramento--Roseville--Arden-Arcade",328,1909,-0.0152,-0.017,0.009,79134
2020-01-31,"Livingston County","MI","Detroit-Warren-Dearborn",329,1559,-0.0125,-0.0221,0.0039,58445
2020-01-31,"Okaloosa County","FL","Crestview-Fort Walton Beach-Destin",330,1497,0.0016,0.0056,0.091,96247
2020-01-31,"Newport News City","VA","Virginia Beach-Norfolk-Newport News",331,1130,-0.0012,0.0222,0.0112,55106
2020-01-31,"Vanderburgh County","IN","Evansville",332,825,-0.0083,-0.0214,0.0006,66345
2020-01-31,"Hall County","GA","Gainesville",333,1259,-0.004,-0.0108,0.0195,70460
2020-01-31,"Cabarrus County","NC","Charlotte-Concord-Gastonia",334,1260,0.0036,0.0057,0.0202,77776
2020-01-31,"Shawnee County","KS","Topeka",335,818,0.0043,-0.0007,-0.0048,63885
2020-01-31,"Berkeley County","SC","Charleston-North Charleston",336,1432,0.0088,0.0214,0.0362,56236
2020-01-31,"Onslow County","NC","Jacksonville",337,985,-0.0055,0.0053,0.0603,74962
2020-01-31,"Shasta County","CA","Redding",338,1384,0,-0.0082,0.0256,52645
2020-01-31,"Outagamie County","WI","Appleton",339,1069,-0.0238,-0.0432,0.02,26185
2020-01-31,"Forsyth County","GA","Atlanta-Sandy Springs-Roswell",340,1803,0.0051,0.0045,0.0207,92333
2020-01-31,"Benton County","WA","Kennewick-Richland",341,1363,-0.0092,-0.0056,0.0777,62088
2020-01-31,"Delaware County","OH","Columbus",342,1556,-0.0004,-0.0208,-0.0078,72735
2020-01-31,"Tippecanoe County","IN","Lafayette-West Lafayette",343,1067,-0.0046,0.0141,0.061,50930
2020-01-31,"Hernando County","FL","Tampa-St. Petersburg-Clearwater",344,1294,-0.0078,0.0274,0.0724,80225
2020-01-31,"Medina County","OH","Cleveland-Elyria",345,1336,0.0154,0.0299,0.0705,69232
2020-01-31,"Montgomery County","TN","Clarksville",346,973,0.0005,0.0142,0.0378,81105
2020-01-31,"Muskegon County","MI","Muskegon",347,848,-0.0002,0.0001,0.0361,54307
2020-01-31,"Monroe County","PA","East Stroudsburg",348,1301,-0.0009,-0.0064,0.0417,91966
2020-01-31,"McLean County","IL","Bloomington",349,743,0.0076,0.0042,-0.0439,18513
2020-01-31,"Minnehaha County","SD","Sioux Falls",350,965,0.0026,0.0128,0.0281,57724
2020-01-31,"Johnston County","NC","Raleigh",351,1235,-0.0005,0.0112,0.0329,73613
2020-01-31,"Pitt County","NC","Greenville",352,975,0.0139,0.0214,0.0462,55293
2020-01-31,"Carroll County","MD","Baltimore-Columbia-Towson",353,1554,0.0125,0.0112,0.0195,60518
2020-01-31,"Winnebago County","WI","Oshkosh-Neenah",354,904,-0.0047,-0.0029,0.0563,33945
2020-01-31,"Licking County","OH","Columbus",355,1001,-0.0284,-0.0799,-0.0263,63224
2020-01-31,"Kenosha County","WI","Chicago-Naperville-Elgin",356,1201,-0.0068,-0.0577,-0.018,54629
2020-01-31,"Kent County","RI","Providence-Warwick",357,1495,-0.0019,-0.0064,0.0176,62494
2020-01-31,"Middlesex County","CT","Hartford-West Hartford-East Hartford",358,1339,-0.0127,-0.0467,-0.0321,107032
2020-01-31,"Scott County","IA","Davenport-Moline-Rock Island",359,925,0.0142,0.0004,-0.0103,62647
2020-01-31,"Porter County","IN","Chicago-Naperville-Elgin",360,1287,0.0126,0.0264,0.0395,61218
2020-01-31,"Davidson County","NC","Winston-Salem",361,911,-0.0056,-0.0138,-0.0036,57040
2020-01-31,"Boone County","MO","Columbia",362,898,-0.0226,-0.0293,-0.0264,63171
2020-01-31,"Kent County","DE","Dover",363,1260,-0.0081,0.0002,0.0115,60776
2020-01-31,"Beaufort County","SC","Hilton Head Island-Bluffton-Beaufort",364,1783,0.0165,0.0276,0.0287,97478
2020-01-31,"Greene County","OH","Dayton",365,1175,-0.0125,-0.0335,0.0622,54878
2020-01-31,"Portage County","OH","Akron",366,1083,0.0096,-0.0288,-0.0438,51524
2020-01-31,"DeSoto County","MS","Memphis",367,1186,0.0022,0.0037,0.0212,64200
2020-01-31,"Sumner County","TN","Nashville-Davidson--Murfreesboro--Franklin",368,1374,-0.0001,0.013,0.0154,63612
2020-01-31,"Rock County","WI","Janesville-Beloit",369,955,0.0152,0.0652,0.0833,25982
2020-01-31,"Jackson County","MI","Jackson",370,897,0.0223,0.0182,0.0483,16981
2020-01-31,"Aiken County","SC","Augusta-Richmond County",371,998,-0.0085,-0.0097,0.0506,47002
2020-01-31,"Charlotte County","FL","Punta Gorda",372,1585,0.0118,0.0343,-0.018,101666
2020-01-31,"Kenton County","KY","Cincinnati",373,1167,0.0141,0.0194,0.0832,41391
2020-01-31,"Iredell County","NC","Charlotte-Concord-Gastonia",374,1243,0.0033,0.0135,0.0497,66388
2020-01-31,"Rensselaer County","NY","Albany-Schenectady-Troy",375,1089,-0.0196,-0.0719,-0.0988,52287
2020-01-31,"Pueblo County","CO","Pueblo",376,1079,-0.0118,-0.0006,0.0159,58692
2020-01-31,"Sarpy County","NE","Omaha-Council Bluffs",377,1224,-0.0012,-0.0146,-0.0498,57024
2020-01-31,"Hampshire County","MA","Springfield",378,1602,-0.0105,-0.0241,0.0073,50288
2020-01-31,"Deschutes County","OR","Bend-Redmond",379,1825,0.004,0.0274,0.0884,52218
2020-01-31,"Wyandotte County","KS","Kansas City",380,924,-0.0101,-0.02,-0.0097,55421
2020-01-31,"Hays County","TX","Austin-Round Rock",381,1422,0.0004,-0.0149,-0.0053,60499
2020-01-31,"Cumberland County","NJ","Vineland-Bridgeton",382,1228,-0.0009,0.0018,0.0166,45282
2020-01-31,"Sullivan County","TN","Kingsport-Bristol-Bristol",383,888,-0.0025,-0.034,0.0025,62864
2020-01-31,"Berrien County","MI","Niles-Benton Harbor",384,1162,-0.0179,-0.0548,0.0032,53640
2020-01-31,"Bibb County","GA","Macon-Bibb County",385,833,-0.0072,-0.0041,0.0416,56132
2020-01-31,"Maui County","HI","Kahului-Wailuku-Lahaina",386,2627,0.0001,-0.0163,-0.0591,63059
2020-01-31,"Schenectady County","NY","Albany-Schenectady-Troy",387,1134,-0.0039,-0.0185,-0.0088,55941
2020-01-31,"Catawba County","NC","Hickory-Lenoir-Morganton",388,1017,0.0057,0.034,0.0525,51476
2020-01-31,"Centre County","PA","State College",389,1419,0.0003,0.0562,0.0681,44125
2020-01-31,"Penobscot County","ME","Bangor",390,1261,0.0186,0.0226,0.091,34472
2020-01-31,"Ouachita Parish","LA","Monroe",391,912,0.0077,0.0002,-0.0551,24682
2020-01-31,"Kings County","CA","Hanford-Corcoran",392,1277,-0.0046,0.0292,0.0732,34344
2020-01-31,"Tolland County","CT","Hartford-West Hartford-East Hartford",393,1458,-0.0007,-0.0031,0.0281,55114
2020-01-31,"Santa Rosa County","FL","Pensacola-Ferry Pass-Brent",394,1461,0.0074,0.0148,0.0693,68210
2020-01-31,"Johnson County","TX","Dallas-Fort Worth-Arlington",395,1354,0.0148,0.0066,0.0403,45942
2020-01-31,"Madera County","CA","Madera",396,1342,0.0016,0.0119,0.0478,40005
2020-01-31,"Cass County","ND","Fargo",397,938,-0.0057,-0.0018,-0.0175,34698
2020-01-31,"Franklin County","PA","Chambersburg-Waynesboro",398,945,-0.0006,0.0135,-0.0139,41454
2020-01-31,"Ellis County","TX","Dallas-Fort Worth-Arlington",399,1454,-0.0101,0.0069,0.0406,60301
2020-01-31,"Sussex County","NJ","New York-Newark-Jersey City",400,1656,0.0002,0.0049,0.0037,61784
2020-01-31,"Schuylkill County","PA","Pottsville",401,801,-0.0015,-0.0005,0.0874,58797
2020-01-31,"Yellowstone County","MT","Billings",402,1145,0.0013,0.0227,0.0093,52450
2020-01-31,"Rock Island County","IL","Davenport-Moline-Rock Island",403,860,-0.0097,0.0125,0.0214,50661
2020-01-31,"Washington County","MD","Hagerstown-Martinsburg",404,1101,0.0026,0.0285,0.0421,50271
2020-01-31,"Mesa County","CO","Grand Junction",405,1293,0.0083,0.045,0.0898,59551
2020-01-31,"Charles County","MD","Washington-Arlington-Alexandria",406,1823,0.0046,0.0073,0.0054,58149
2020-01-31,"Merrimack County","NH","Concord",407,1452,-0.0113,-0.068,-0.0017,55849
2020-01-31,"Martin County","FL","Port St. Lucie",408,1742,-0.0191,-0.0232,0.0167,78406
2020-01-31,"Fairfield County","OH","Columbus",409,1308,0.0043,0.0051,0.0475,52355
2020-01-31,"Hendricks County","IN","Indianapolis-Carmel-Anderson",410,1338,0.0007,0.0063,0.0357,62996
2020-01-31,"Olmsted County","MN","Rochester",411,1284,0.0231,0.0519,0.0508,58066
2020-01-31,"Santa Fe County","NM","Santa Fe",412,1864,-0.0103,-0.0196,0.0271,56674
2020-01-31,"Cambria County","PA","Johnstown",413,659,0.0107,0.0407,0.054,34639
2020-01-31,"Paulding County","GA","Atlanta-Sandy Springs-Roswell",414,1339,-0.0028,0.0023,0.0425,63279
2020-01-31,"Randolph County","NC","Greensboro-High Point",415,733,-0.0028,-0.019,-0.0205,45403
2020-01-31,"Rankin County","MS","Jackson",416,1205,-0.0054,-0.0009,0.0432,49243
2020-01-31,"Citrus County","FL","Homosassa Springs",417,1162,0.0046,0.0043,0.0777,64790
2020-01-31,"Lee County","AL","Auburn-Opelika",418,1133,-0.0103,0.0086,0.0192,55751
2020-01-31,"Alexandria City","VA","Washington-Arlington-Alexandria",419,1900,-0.0003,-0.0227,0.0026,50908
2020-01-31,"Houston County","GA","Warner Robins",420,946,0.0064,-0.0032,0.0615,55715
2020-01-31,"Jackson County","MS","Gulfport-Biloxi-Pascagoula",421,1025,-0.0154,-0.0036,0.0033,49201
2020-01-31,"Johnson County","IN","Indianapolis-Carmel-Anderson",422,1214,-0.0009,0.0151,0.0598,55726
2020-01-31,"Kootenai County","ID","Coeur d'Alene",423,1518,-0.0047,0.0038,0.0909,71245
2020-01-31,"Rowan County","NC","Charlotte-Concord-Gastonia",424,947,-0.009,-0.005,0.0249,50001
2020-01-31,"Clark County","OH","Springfield",425,763,-0.0249,-0.007,0.0461,48997
2020-01-31,"Washington County","UT","St. George",426,1481,-0.0054,0.0056,0.0164,73331
2020-01-31,"Indian River County","FL","Sebastian-Vero Beach",427,1583,0.0068,0.0109,0.0257,79024
2020-01-31,"Monroe County","IN","Bloomington",428,1351,0.0188,0.052,0.099,43902
2020-01-31,"Hampton City","VA","Virginia Beach-Norfolk-Newport News",429,1210,-0.0033,0.007,0.0271,50239
2020-01-31,"Florence County","SC","Florence",430,1063,-0.0105,0.0096,0.0074,35307
2020-01-31,"Fayette County","PA","Pittsburgh",431,796,0.0124,0.0296,0.0276,46705
2020-01-31,"Dorchester County","SC","Charleston-North Charleston",432,1288,0.0027,0.0042,0.0386,52457
2020-01-31,"Napa County","CA","Napa",433,2897,-0.0011,-0.0054,0.0025,42448
2020-01-31,"Calhoun County","MI","Battle Creek",434,853,-0.0145,-0.032,-0.0248,4806
2020-01-31,"Tazewell County","IL","Peoria",435,866,0.0057,0.0198,0.0301,50835
2020-01-31,"Chautauqua County","NY","Jamestown-Dunkirk-Fredonia",436,824,0.0164,0.0011,-0.0695,53454
2020-01-31,"Humboldt County","CA","Eureka-Arcata-Fortuna",437,1452,-0.0171,-0.0183,-0.0028,14657
2020-01-31,"Coconino County","AZ","Flagstaff",438,1804,0.0095,0.0572,0.0825,39629
2020-01-31,"Robeson County","NC","Lumberton",439,767,-0.0048,-0.0045,0.0097,25217
2020-01-31,"Marathon County","WI","Wausau",440,839,0.0093,-0.0348,0.0106,14991
2020-01-31,"Orange County","NC","Durham-Chapel Hill",441,1410,0.0028,0.0146,0.0653,49840
2020-01-31,"Lebanon County","PA","Lebanon",442,1029,-0.0215,-0.0354,0.0123,48948
2020-01-31,"Douglas County","GA","Atlanta-Sandy Springs-Roswell",443,1282,0.005,0.0477,0.0841,51548
2020-01-31,"Washington County","WI","Milwaukee-Waukesha-West Allis",444,1054,0.0006,-0.0161,-0.0133,7653
2020-01-31,"Madison County","IN","Indianapolis-Carmel-Anderson",445,780,-0.0232,-0.0028,0.0572,51175
2020-01-31,"Rapides Parish","LA","Alexandria",446,884,0.0039,-0.0055,-0.0295,27468
2020-01-31,"Sandoval County","NM","Albuquerque",447,1304,0.0006,-0.0058,0.0585,54015
2020-01-31,"Guadalupe County","TX","San Antonio-New Braunfels",448,1375,-0.0089,-0.0089,-0.0251,51078
2020-01-31,"Taylor County","TX","Abilene",449,969,0.0115,0.0291,0.0663,48465
2020-01-31,"Wichita County","TX","Wichita Falls",450,792,-0.0045,0.0048,0.0011,41967
2020-01-31,"Cochise County","AZ","Sierra Vista-Douglas",451,924,0.0032,-0.0079,0.0418,40845
2020-01-31,"Berkshire County","MA","Pittsfield",452,1237,0.0051,-0.0183,-0.0346,55682
2020-01-31,"Black Hawk County","IA","Waterloo-Cedar Falls",453,909,-0.0087,0.0239,0.0271,51244
2020-01-31,"Johnson County","IA","Iowa City",454,1132,-0.0057,-0.0084,-0.021,57617
2020-01-31,"San Juan County","NM","Farmington",455,948,-0.007,-0.0299,-0.0448,28738
2020-01-31,"Scott County","MN","Minneapolis-St. Paul-Bloomington",456,1666,-0.0078,-0.0054,-0.0111,56422
2020-01-31,"Stafford County","VA","Washington-Arlington-Alexandria",457,1746,-0.0099,-0.0164,-0.0003,50701
2020-01-31,"Hunterdon County","NJ","New York-Newark-Jersey City",458,1982,0.0069,-0.0236,-0.0253,51661
2020-01-31,"Livingston Parish","LA","Baton Rouge",459,1174,-0.0212,-0.0378,0.0148,6576
2020-01-31,"Coweta County","GA","Atlanta-Sandy Springs-Roswell",460,1410,0.0154,0.0573,0.1052,59589
2020-01-31,"Washington County","RI","Providence-Warwick",461,1582,0.0117,0.0185,0.037,61129
2020-01-31,"Sebastian County","AR","Fort Smith",462,767,0.0194,0.0624,0.0112,23981
2020-01-31,"Wood County","OH","Toledo",463,1202,-0.0193,-0.0347,-0.0482,34461
2020-01-31,"Wright County","MN","Minneapolis-St. Paul-Bloomington",464,1341,-0.0242,-0.0071,-0.0117,48551
2020-01-31,"Comanche County","OK","Lawton",465,729,-0.0046,0.0025,-0.0065,41093
2020-01-31,"Columbia County","GA","Augusta-Richmond County",466,1280,0.0039,0.0067,0.0271,62303
2020-01-31,"Strafford County","NH","Boston-Cambridge-Newton",467,1532,-0.0123,-0.0286,0.0559,42014
2020-01-31,"Blount County","TN","Knoxville",468,1259,0.0069,0.0019,0.0677,49073
2020-01-31,"Washington County","TN","Johnson City",469,937,0.0043,0.0029,0.0539,47098
2020-01-31,"Wayne County","NC","Goldsboro",470,1040,0.0108,0.0383,-0.0212,37189
2020-01-31,"Spotsylvania County","VA","Washington-Arlington-Alexandria",471,1584,0.0124,0.0204,0.0427,43649
2020-01-31,"Kennebec County","ME","Augusta-Waterville",472,1014,-0.0024,-0.0151,0.0018,36574
2020-01-31,"Gregg County","TX","Longview",473,976,0.0177,0.022,0.0353,38258
2020-01-31,"Tangipahoa Parish","LA","Hammond",474,1027,-0.0095,-0.0242,-0.0335,39117
2020-01-31,"Potter County","TX","Amarillo",475,813,0.0016,0.024,0.001,35942
2020-01-31,"Grayson County","TX","Sherman-Denison",476,1147,-0.0021,0.0102,0,47898
2020-01-31,"Randall County","TX","Amarillo",477,878,-0.0186,-0.0147,-0.0331,49170
2020-01-31,"Morgan County","AL","Decatur",478,825,0.0032,0.0199,0.0092,40450
2020-01-31,"Pickens County","SC","Greenville-Anderson-Mauldin",479,1091,0.0006,-0.008,0.0549,39073
2020-01-31,"Boone County","KY","Cincinnati",480,1291,0.0118,0.0402,0.1002,42732
2020-01-31,"Calhoun County","AL","Anniston-Oxford-Jacksonville",481,792,0.0137,0.0212,0.0604,41602
2020-01-31,"Windham County","CT","Worcester",482,1255,-0.0037,-0.0015,0.0082,58271
2020-01-31,"Delaware County","IN","Muncie",483,874,-0.0091,0.0291,0.0338,42792
2020-01-31,"Jasper County","MO","Joplin",484,835,0.0016,-0.0097,-0.0409,46372
2020-01-31,"Bossier Parish","LA","Shreveport-Bossier City",485,1008,0.0017,-0.0097,-0.0368,42433
2020-01-31,"Parker County","TX","Dallas-Fort Worth-Arlington",486,1436,0.0045,0.0145,0.0468,39965
2020-01-31,"Skagit County","WA","Mount Vernon-Anacortes",487,1687,-0.0092,-0.0045,0.0423,43972
2020-01-31,"Clarke County","GA","Athens-Clarke County",488,1193,0.0074,0.0776,0.0885,37727
2020-01-31,"Linn County","OR","Albany",489,1413,0.019,0.0257,0.1097,34756
2020-01-31,"Mercer County","PA","Youngstown-Warren-Boardman",490,674,0.018,0.0221,0.0161,1920
2020-01-31,"Jefferson County","NY","Watertown-Fort Drum",491,1086,-0.0128,-0.0133,-0.0317,40489
2020-01-31,"Lycoming County","PA","Williamsport",492,889,-0.0036,0.0197,0.0399,36585
2020-01-31,"Canadian County","OK","Oklahoma City",493,1114,-0.0068,-0.0074,-0.0042,53948
2020-01-31,"Sheboygan County","WI","Sheboygan",494,896,-0.0146,-0.0434,-0.1598,20373
2020-01-31,"Kendall County","IL","Chicago-Naperville-Elgin",495,1590,-0.0006,0.0065,0.0229,17764
2020-01-31,"Harnett County","NC","Dunn",496,1070,0.0043,0.0022,-0.0209,46940
2020-01-31,"Wayne County","OH","Wooster",497,854,-0.0086,-0.0165,0.0392,35938
2020-01-31,"Wilson County","TN","Nashville-Davidson--Murfreesboro--Franklin",498,1571,-0.004,0.0161,0.025,51061
2020-01-31,"La Salle County","IL","Ottawa-Peru",499,961,0.0015,0.0258,0.0511,36062
2020-01-31,"Warren County","KY","Bowling Green",500,997,-0.0081,-0.0483,-0.0465,36433
2020-01-31,"Kankakee County","IL","Kankakee",501,966,-0.0237,-0.0799,0.0136,3661
2020-01-31,"Faulkner County","AR","Little Rock-North Little Rock-Conway",502,815,0.0087,0.0049,-0.0086,36142
2020-01-31,"Cache County","UT","Logan",503,1121,0.0042,0.0414,0.0712,41416
2020-01-31,"Terrebonne Parish","LA","Houma-Thibodaux",504,867,-0.0181,-0.0263,-0.0732,1260
2020-01-31,"La Porte County","IN","Michigan City-La Porte",505,960,-0.0043,0.0075,0.0404,42110
2020-01-31,"Allegan County","MI","Holland",506,1141,0.0265,0.0244,0.0524,38608
2020-01-31,"Douglas County","KS","Lawrence",507,1079,0.0057,0.0324,-0.0179,40151
2020-01-31,"Carroll County","GA","Atlanta-Sandy Springs-Roswell",508,1055,0.0173,0.0253,0.076,40002
2020-01-31,"Clark County","IN","Louisville/Jefferson County",509,1096,0.0054,0.0169,0.092,45680
2020-01-31,"Tom Green County","TX","San Angelo",510,1074,0.0277,-0.0118,-0.0395,39898
2020-01-31,"Missoula County","MT","Missoula",511,1311,-0.0014,0.0055,0.0466,35812
2020-01-31,"Lowndes County","GA","Valdosta",512,832,-0.0264,-0.0294,-0.0059,33900
2020-01-31,"Warren County","NJ","Allentown-Bethlehem-Easton",513,1562,0.0073,-0.0139,0.0262,42579
2020-01-31,"Comal County","TX","San Antonio-New Braunfels",514,1366,-0.0024,0.0129,0.0126,55389
2020-01-31,"Ontario County","NY","Rochester",515,1243,0.014,0.0429,0.012,40587
2020-01-31,"Vigo County","IN","Terre Haute",516,768,-0.0012,0.0181,0.032,36423
2020-01-31,"Bay County","MI","Bay City",517,854,0.0184,-0.0177,0.0202,19314
2020-01-31,"Eaton County","MI","Lansing-East Lansing",518,929,0.0056,0.0398,-0.0056,28782
2020-01-31,"Sumter County","SC","Sumter",519,888,0.0028,-0.0034,0.037,33841
2020-01-31,"Brunswick County","NC","Myrtle Beach-Conway-North Myrtle Beach",520,1381,-0.0251,-0.0089,0.039,81566
2020-01-31,"Ascension Parish","LA","Baton Rouge",521,1400,-0.0065,-0.0331,-0.0877,3482
2020-01-31,"Henderson County","NC","Asheville",522,1411,-0.0066,0.0054,0.0282,44315
2020-01-31,"Fayette County","GA","Atlanta-Sandy Springs-Roswell",523,1483,0.0004,-0.0045,-0.0106,45058
2020-01-31,"Allen County","OH","Lima",524,906,0.018,0.0817,0.0995,35541
2020-01-31,"Hardin County","KY","Elizabethtown-Fort Knox",525,842,0.0142,0.0267,0.0164,35729
2020-01-31,"DeKalb County","IL","Chicago-Naperville-Elgin",526,1147,-0.0139,-0.0076,0.0408,2498
2020-01-31,"Saint Marys County","MD","California-Lexington Park",527,1465,-0.0002,0.0003,-0.0022,39213
2020-01-31,"Etowah County","AL","Gadsden",528,669,-0.0122,-0.0248,-0.1044,36921
2020-01-31,"Bonneville County","ID","Idaho Falls",529,1091,-0.0132,0.0125,0.0562,40386
2020-01-31,"Berkeley County","WV","Hagerstown-Martinsburg",530,1202,0.0006,0.0113,0.0268,45989
2020-01-31,"Craven County","NC","New Bern",531,991,0.0051,0.0058,0.0168,38251
